battery_id,cycle,policy,capacity_raw,SOH_raw,SOH_smooth_official_raw,chargetime_raw,IR_raw,Tavg_raw,prediction_test,C1,Q1,C2,initial_capacity,flag_capacity_local_outlier,capacity_local_robust_z,capacity_local_relative_deviation,flag_ir_nonpositive,capacity_clean,IR_clean,SOH_clean,SOH_relative_clean,SOH_trend_rlowess_7,SOH_trend_rlowess_11,SOH_trend_rlowess_15,flag_any_repair
1,11,3_6C-80PER_3_6C,1.0747814,1.00382202416911,1.09026824964705,13.3409966666667,0.016564831,31.8113817316857,0,3.6,80,3.6,1.0706892,0,0.506342795648442,0.000248158529233766,0,1.0747814,0.016564831,1.00382202416911,1.00268765617704,1.00334144135328,1.00376468347365,1.00378610772047,0
1,12,3_6C-80PER_3_6C,1.5390544,1.43744272380818,1.09037360234884,13.3412733333333,0.018950272,30.2825794307692,0,3.6,80,3.6,1.0706892,1,1207.28529570917,0.432132331049834,0,1.07430415,0.018950272,1.00337628323887,1.00224241895586,1.00315170826417,1.00389641317081,1.00396829659289,1
1,13,3_6C-80PER_3_6C,1.0738269,1.00293054230864,1.09010364539028,13.3419066666667,0.016629694,31.5412074655022,0,3.6,80,3.6,1.0706892,0,0.749937844582659,0.00101579765839044,0,1.0738269,0.016629694,1.00293054230864,1.00179718173469,1.00293054230864,1.00407099521167,1.00415432268819,0
1,14,3_6C-80PER_3_6C,1.0750562,1.00407868128305,1.09030148057905,13.4259516666665,0.016623681,31.5544874672645,0,3.6,80,3.6,1.0706892,0,0.109208407788816,0.00020700876796087,0,1.0750562,0.016623681,1.00407868128305,1.00294402325589,1.00293054230864,1.00426566966191,1.00433103871418,0
1,15,3_6C-80PER_3_6C,1.0730921,1.00224425538242,1.00313343965737,13.4253683333334,0.016606225,31.6041672391697,0,3.6,80,3.6,1.0706892,0,0.904044055796282,0.00125595477948515,0,1.0730921,0.016606225,1.00224425538242,1.00111167034627,1.00293054230864,1.00443394917058,1.00449916787829,0
1,16,3_6C-80PER_3_6C,1.0758405,1.00481120011297,1.00357668686674,13.3412383333334,0.016644137,31.6266406853333,0,3.6,80,3.6,1.0706892,0,0.898752831171974,0.0016445326423693,0,1.0758405,0.016644137,1.00481120011297,1.00367571430371,1.00370698478273,1.00462523059807,1.00466813022322,0
1,17,3_6C-80PER_3_6C,1.072405,1.00160251919978,1.00378793397748,13.4611583333334,0.016638549,31.5667250036199,0,3.6,80,3.6,1.0706892,0,13.5491358352325,0.00335386033153118,0,1.072405,0.016638549,1.00160251919978,1.00047065935691,1.00513491683674,1.00484212018183,1.00484575305367,0
1,18,3_6C-80PER_3_6C,1.0761998,1.00514677835547,1.00441114003952,13.4289500000001,0.016635945,31.6109885987203,0,3.6,80,3.6,1.0706892,0,0.426791227292109,0.00017286023655072,0,1.0761998,0.016635945,1.00514677835547,1.00401091332638,1.00490954798087,1.00505350428321,1.0050201053059,0
1,19,3_6C-80PER_3_6C,1.0761871,1.00513491683674,1.00454309243056,13.4259766666665,0.016622188,31.5638435113533,0,3.6,80,3.6,1.0706892,0,0.493577219552156,0.00011799529523937,0,1.0761871,0.016622188,1.00513491683674,1.00399906521174,1.00514783826049,1.00521105218345,1.00517537950358,0
1,20,3_6C-80PER_3_6C,1.0764284,1.00536028569262,1.00533671209161,13.3577633333332,0.016603719,31.5817252071111,0,3.6,80,3.6,1.0706892,0,0.20639642195232,5.11439641273093e-05,0,1.0764284,0.016603719,1.00536028569262,1.00422417938978,1.00531668418295,1.00532435371112,1.00529775146127,0
1,21,3_6C-80PER_3_6C,1.0765469,1.00547096206817,1.0054180989217,13.4426700000001,0.016579002,31.5606632388591,0,3.6,80,3.6,1.0706892,0,0.0895527251700282,1.38871865345003e-05,0,1.0765469,0.016579002,1.00547096206817,1.00433473069562,1.00544131778319,1.00541789222979,1.0053758911115,0
1,22,3_6C-80PER_3_6C,1.0766536,1.00557061750506,1.00528058002266,13.3415516666665,0.016562166,31.6081539007092,0,3.6,80,3.6,1.0706892,0,1.08094390666395,0.00015415875881164,0,1.0766536,0.016562166,1.00557061750506,1.00443427351699,1.00552613957238,1.00547659396988,1.00542603929114,0
1,23,3_6C-80PER_3_6C,1.0766355,1.00555371250593,1.00532186184375,13.4255599999999,0.016565233,31.6449545828878,0,3.6,80,3.6,1.0706892,0,0.472206745387635,3.46926102370304e-05,0,1.0766355,0.016565233,1.00555371250593,1.00441738762133,1.00555468626798,1.00550855060084,1.00545902121563,0
1,24,3_6C-80PER_3_6C,1.0754509,1.00444732234153,1.00532150693217,13.4254866666665,0.016568111,31.6069339991166,0,3.6,80,3.6,1.0706892,0,88.8054656859992,0.0011067276791844,0,1.0754509,0.016568111,1.00444732234153,1.00331224773195,1.00554880792033,1.00552212569716,1.00548219367364,0
1,25,3_6C-80PER_3_6C,1.0766494,1.00556669479808,1.00530540515399,13.34115,0.016572051,31.6162445513514,0,3.6,80,3.6,1.0706892,0,1.38922737642175,8.65723498688631e-05,0,1.0766494,0.016572051,1.00556669479808,1.00443035524286,1.00553002876933,1.00551826932264,1.00549693370928,0
1,26,3_6C-80PER_3_6C,1.076545,1.00546918751025,1.00528571690085,13.3418950000002,0.016596386,31.5176539964507,0,3.6,80,3.6,1.0706892,0,0.0424030234382675,3.48335363364871e-06,0,1.076545,0.016596386,1.00546918751025,1.00433295814304,1.00550920041096,1.00550322126934,1.00550141193441,0
1,27,3_6C-80PER_3_6C,1.0765674,1.00549010861415,1.00547789218384,13.3582116666667,0.016587147,31.514766877425,0,3.6,80,3.6,1.0706892,0,0.616647754068196,2.77277833922174e-05,0,1.0765674,0.016587147,1.00549010861415,1.00435385560507,1.00547593794804,1.0054876619277,1.00549907458121,0
1,28,3_6C-80PER_3_6C,1.0765301,1.00545527124024,1.00546640425625,13.3418383333332,0.0165787,31.5262395,0,3.6,80,3.6,1.0706892,0,0.820709036011711,2.42439735149702e-05,0,1.0765301,0.0165787,1.00545527124024,1.0043190575991,1.00546097143528,1.00548228974218,1.00549578676224,0
1,29,3_6C-80PER_3_6C,1.0764797,1.00540819875646,1.00548045128315,13.3414916666666,0.016594874,31.4722375436544,0,3.6,80,3.6,1.0706892,0,2.50251401100412,9.09827544720576e-05,0,1.0764797,0.016594874,1.00540819875646,1.00427203830953,1.00547065657314,1.00548617820118,1.00549631413779,0
1,30,3_6C-80PER_3_6C,1.0765879,1.00550925516013,1.00549132278536,13.4252483333335,0.016588323,31.50223401732,0,3.6,80,3.6,1.0706892,0,0.180099626875982,1.18431119275897e-05,0,1.0765879,0.016588323,1.00550925516013,1.00437298051452,1.00549125784742,1.00549488688301,1.00550061235446,0
1,31,3_6C-80PER_3_6C,1.0766202,1.00553942264478,1.0055043984753,13.4254300000001,0.016598366,31.529896967943,0,3.6,80,3.6,1.0706892,0,0.937488482666154,2.43360078171495e-05,0,1.0766202,0.016598366,1.00553942264478,1.00440311390843,1.00551910077616,1.00550724072008,1.00550763930037,0
1,32,3_6C-80PER_3_6C,1.0766256,1.00554446612518,1.00553282876114,13.4262816666664,0.016610153,31.5027188277727,0,3.6,80,3.6,1.0706892,0,0.655401398362265,1.43505984966374e-05,0,1.0766256,0.016610153,1.00554446612518,1.00440815168945,1.00553415464968,1.00552193138005,1.0055178076647,0
1,33,3_6C-80PER_3_6C,1.0766001,1.00552064968994,1.00553632183831,13.3419316666666,0.016610581,31.4753982975352,0,3.6,80,3.6,1.0706892,0,2.62878449848339,2.11773314500174e-05,0,1.0766001,0.016610581,1.00552064968994,1.00438436216794,1.00553690306584,1.00553556802101,1.00552977167845,0
1,34,3_6C-80PER_3_6C,1.0766319,1.00555035018566,1.00554394309759,13.4256599999998,0.016612098,31.5451411355014,0,3.6,80,3.6,1.0706892,0,0.835839529384892,1.467561185442e-05,0,1.0766319,0.016612098,1.00555035018566,1.00441402910065,1.00553887252854,1.00554386961052,1.00554161709116,0
1,35,3_6C-80PER_3_6C,1.0766066,1.00552672054598,1.00554629672178,13.3430133333333,0.01663268,31.5716881457565,0,3.6,80,3.6,1.0706892,0,1.31884962935255,2.64249245833792e-05,0,1.0766066,0.01663268,1.00552672054598,1.00439042616362,1.00554819126227,1.00555022115196,1.00555216518815,0
1,36,3_6C-80PER_3_6C,1.076661,1.00557752894117,1.00555967128463,13.4254849999998,0.016625162,31.579712059397,0,3.6,80,3.6,1.0706892,0,1.10778703849644,2.41028749714545e-05,0,1.076661,0.016625162,1.00557752894117,1.00444117714284,1.00555732639489,1.00555775652139,1.00556093965526,0
1,37,3_6C-80PER_3_6C,1.0766382,1.00555623424613,1.00556318304135,13.3410666666663,0.016602948,31.4733687853922,0,3.6,80,3.6,1.0706892,0,1.13378684808065,1.63933535493044e-05,0,1.0766382,0.016602948,1.00555623424613,1.00441990651185,1.00556794991174,1.00556847464447,1.00556875264215,0
1,38,3_6C-80PER_3_6C,1.0766717,1.0055875225042,1.00558345036076,13.3419199999999,0.016602872,31.4710913816726,0,3.6,80,3.6,1.0706892,0,0.937778819086473,1.47215101276021e-05,0,1.0766717,0.016602872,1.0055875225042,1.00445115941265,1.00557750924234,1.0055793228873,1.00557677794955,0
1,39,3_6C-80PER_3_6C,1.0766507,1.00556790896929,1.00559052991288,13.425228333333,0.016581442,31.5652738605072,0,3.6,80,3.6,1.0706892,0,1.07545531233197,3.21356667540851e-05,0,1.0766507,0.016581442,1.00556790896929,1.004431568042,1.00559167383479,1.00558719377683,1.00558636011455,0
1,40,3_6C-80PER_3_6C,1.0767151,1.00562805714301,1.00559456469721,13.3422383333333,0.016590878,31.5621689919283,0,3.6,80,3.6,1.0706892,0,3.17010656952217,4.58359523369811e-05,0,1.0767151,0.016590878,1.00562805714301,1.00449164824534,1.00559946495243,1.00559393000015,1.00559542810516,0
1,41,3_6C-80PER_3_6C,1.0766989,1.00561292670179,1.00559514376347,13.3408516666668,0.016559757,31.5489331964285,0,3.6,80,3.6,1.0706892,0,1.76878904560977,2.93498279366755e-05,0,1.0766989,0.016559757,1.00561292670179,1.00447653490226,1.00560069683738,1.00560448417232,1.0056021458588,0
1,42,3_6C-80PER_3_6C,1.0766598,1.00557640816775,1.00563076567878,13.3412500000001,0.016573889,31.5974572014585,0,3.6,80,3.6,1.0706892,0,1.57994857802322,4.38373670830217e-05,0,1.0766598,0.016573889,1.00557640816775,1.00444005763595,1.00559847732813,1.00561148079463,1.00560592116914,0
1,43,3_6C-80PER_3_6C,1.0766748,1.00559041783554,1.00561963266277,13.4257533333337,0.016602637,31.5806442663044,0,3.6,80,3.6,1.0706892,0,0.141425481828855,4.22595640947598e-06,0,1.0766748,0.016602637,1.00559041783554,1.00445405147213,1.00559683469701,1.00561145198738,1.00560832060091,0
1,44,3_6C-80PER_3_6C,1.0768414,1.00574601854581,1.00561346840895,13.4076483333333,0.016602065,31.5726106014298,0,3.6,80,3.6,1.0706892,0,23.1596779045488,0.000165836501185179,0,1.0768414,0.016602065,1.00574601854581,1.00460947634599,1.00559227922021,1.00560753410756,1.00561281048694,0
1,45,3_6C-80PER_3_6C,1.0766555,1.00557239206298,1.00561464522104,13.3576033333331,0.016606055,31.5958262145391,0,3.6,80,3.6,1.0706892,0,2.2659858099544,1.38854001240363e-05,0,1.0766555,0.016606055,1.00557239206298,1.00443604606957,1.00559220017716,1.0056082893801,1.00562043031878,0
1,46,3_6C-80PER_3_6C,1.0766659,1.00558210543265,1.00517207047573,13.4251450000001,0.016631251,31.6330698843416,0,3.6,80,3.6,1.0706892,0,0.0370080997675399,4.73686791613304e-06,0,1.0766659,0.016631251,1.00558210543265,1.00444574846266,1.00558253532912,1.00561986646498,1.00562697651002,0
1,47,3_6C-80PER_3_6C,1.0766661,1.00558229222822,1.00516906306704,13.4271316666665,0.016629409,31.6730774777475,0,3.6,80,3.6,1.0706892,0,0.0429004723327605,5.01550767095793e-06,0,1.0766661,0.016629409,1.00558229222822,1.00444593504714,1.00561245067481,1.00562950689778,1.00563005613257,0
1,48,3_6C-80PER_3_6C,1.0743055,1.00337754410897,1.005187873381,13.4445316666669,0.016618473,31.6707696908127,0,3.6,80,3.6,1.0706892,0,35.9377341204233,0.00223425753508733,0,1.0743055,0.016618473,1.00337754410897,1.00224367840112,1.00564471731555,1.00563141503485,1.00563062301263,0
1,49,3_6C-80PER_3_6C,1.0768253,1.00573098150238,1.00519575615407,13.3410866666668,0.016619267,31.6498143196061,0,3.6,80,3.6,1.0706892,0,2.0691370246336,0.000128356697131515,0,1.0768253,0.016619267,1.00573098150238,1.00459445629515,1.00566746844965,1.0056351902259,1.00563074527865,0
1,50,3_6C-80PER_3_6C,1.0767562,1.00566644363276,1.00519779222579,13.3418350000002,0.016621681,31.6206536354636,0,3.6,80,3.6,1.0706892,0,0.578979593263906,5.91162258898326e-05,0,1.0767562,0.016621681,1.00566644363276,1.00452999135647,1.00567400700404,1.00564348536353,1.00563163580745,0
1,51,3_6C-80PER_3_6C,1.0767081,1.00562151929804,1.0056452423355,13.4259650000002,0.016628899,31.6274709963866,0,3.6,80,3.6,1.0706892,0,0.348316566444856,1.89927164091497e-05,0,1.0767081,0.016628899,1.00562151929804,1.00448511778845,1.00563537945771,1.00564643939905,1.00563372670423,0
1,52,3_6C-80PER_3_6C,1.076677,1.00559247258682,1.005637714474,13.4266033333333,0.016593309,31.5826481445347,0,3.6,80,3.6,1.0706892,0,1.34532243707594,5.12197950064408e-05,0,1.076677,0.016593309,1.00559247258682,1.00445610390144,1.00562113801945,1.00563478341059,1.00563100131382,0
1,53,3_6C-80PER_3_6C,1.0767009,1.0056147946575,1.00561694280656,13.4261933333337,0.016593125,31.4712617112933,0,3.6,80,3.6,1.0706892,0,0.178510232695083,7.7552315187468e-06,0,1.0767009,0.016593125,1.0056147946575,1.00447840074708,1.00561987479404,1.00561863885185,1.00561896713662,0
1,54,3_6C-80PER_3_6C,1.076785,1.00569334219492,1.00560687452531,13.4256550000001,0.016602203,31.4754822432432,0,3.6,80,3.6,1.0706892,0,5.03338729255378,0.000110897942685151,0,1.076785,0.016602203,1.00569334219492,1.00455685952194,1.00561053059608,1.00560481655978,1.00560314169305,0
1,55,3_6C-80PER_3_6C,1.076645,1.00556258529553,1.00536788827234,13.42596,0.016603146,31.4995621256731,0,3.6,80,3.6,1.0706892,0,0.335698382580347,3.0231892547361e-05,0,1.076645,0.016603146,1.00556258529553,1.00442625038425,1.00559551963488,1.00558917841793,1.00559618779881,0
1,56,3_6C-80PER_3_6C,1.0766542,1.00557117789177,1.00534638810217,13.3410233333333,0.016607363,31.4832036436884,0,3.6,80,3.6,1.0706892,0,0.262753428388781,3.60388677329571e-05,0,1.0766542,0.016607363,1.00557117789177,1.00443483327044,1.00556280554668,1.00557416515628,1.00560544092883,0
1,57,3_6C-80PER_3_6C,1.0753976,1.00439754132198,1.00506204788467,13.3411566666667,0.016602928,31.4962471057866,0,3.6,80,3.6,1.0706892,0,24.0173931839476,0.00113113745168425,0,1.0753976,0.016602928,1.00439754132198,1.00326252296738,1.00553547428184,1.00558209480239,1.00562706748139,0
1,58,3_6C-80PER_3_6C,1.0765858,1.00550729380664,1.00507314354156,13.3442116666663,0.016609881,31.5217206135352,0,3.6,80,3.6,1.0706892,0,0.577972721504391,0.000520340634923455,0,1.0765858,0.016609881,1.00550729380664,1.00437102137745,1.00554274338476,1.00560920941788,1.0056556494412,0
1,59,3_6C-80PER_3_6C,1.0752628,1.00427164110743,1.00511950620217,13.4272950000004,0.01662297,31.4811195381883,0,3.6,80,3.6,1.0706892,0,5.88975727621058,0.00128389568670306,0,1.0752628,0.01662297,1.00427164110743,1.00313676502623,1.00557702167496,1.00564670982019,1.00568344396678,0
1,60,3_6C-80PER_3_6C,1.0767044,1.00561806357998,1.00542932533549,13.4300483333335,0.016619831,31.7317540579711,0,3.6,80,3.6,1.0706892,0,0.113848992990138,3.68704133136832e-05,0,1.0767044,0.016619831,1.00561806357998,1.00448166597553,1.00567301850205,1.00569593007995,1.0057022046676,0
1,61,3_6C-80PER_3_6C,1.0769024,1.00580299119483,1.00552208801583,13.3449983333334,0.016538627,32.0969657452914,0,3.6,80,3.6,1.0706892,0,0.0788690253145037,2.05222437443808e-05,0,1.0769024,0.016538627,1.00580299119483,1.00466638461312,1.00578019565112,1.0057630758344,1.00571364588105,0
1,62,3_6C-80PER_3_6C,1.0770562,1.00594663698859,1.00584298412649,13.3410250000001,0.01647264,32.2857412825509,0,3.6,80,3.6,1.0706892,0,0.859226284154028,0.000106458888135652,0,1.0770562,0.01647264,1.00594663698859,1.00480986808011,1.00587260249245,1.00580023476378,1.00571793901468,0
1,63,3_6C-80PER_3_6C,1.0770824,1.00597110720833,1.00580846430505,13.3580349999999,0.016443744,32.266433526362,0,3.6,80,3.6,1.0706892,0,1.23539692421783,0.000130787042249558,0,1.0770824,0.016443744,1.00597110720833,1.0048343106473,1.00591643201855,1.00577803936428,1.00570857138582,0
1,64,3_6C-80PER_3_6C,1.0769807,1.0058761216607,1.00574510324752,13.3411833333332,0.01644614,32.0573864568573,0,3.6,80,3.6,1.0706892,0,0.444290908591806,0.000158802432778993,0,1.0769807,0.01644614,1.0058761216607,1.00473943243799,1.0058504904202,1.00573976129772,1.00569030473204,0
1,65,3_6C-80PER_3_6C,1.0765196,1.00544546447279,1.00567341110754,13.426228333333,0.016629677,31.5776262026786,0,3.6,80,3.6,1.0706892,0,1.0099265298606,0.000285050549691745,0,1.0765196,0.016629677,1.00544546447279,1.00430926191377,1.00574274261107,1.0056934065492,1.00566252906474,0
1,66,3_6C-80PER_3_6C,1.0765632,1.00548618590717,1.00557102845532,13.42451,0.016646057,31.5609340368373,0,3.6,80,3.6,1.0706892,0,0.354460785248239,3.729321481305e-05,0,1.0765632,0.016646057,1.00548618590717,1.00434993733094,1.00564330796012,1.00562759636112,1.00562499685009,0
1,67,3_6C-80PER_3_6C,1.0766724,1.00558817628869,1.00550880685077,13.3408233333335,0.0166522,31.526209980198,0,3.6,80,3.6,1.0706892,0,3.82572396369392,0.000114857780476596,0,1.0766724,0.0166522,1.00558817628869,1.00445181245834,1.00553470870318,1.00556356314215,1.00557599191788,0
1,68,3_6C-80PER_3_6C,1.0765343,1.00545919394723,1.00552386257375,13.3413283333333,0.016614987,31.5893078729729,0,3.6,80,3.6,1.0706892,0,1.67408232822398,8.3223119977105e-05,0,1.0765343,0.016614987,1.00545919394723,1.00432297587323,1.00553492176879,1.00552577833867,1.00552667168472,0
1,69,3_6C-80PER_3_6C,1.0766476,1.00556501363794,1.00529434685621,13.4257783333334,0.016603788,31.5674249521228,0,3.6,80,3.6,1.0706892,0,0.784870854799419,7.46353746130524e-05,0,1.0766476,0.016603788,1.00556501363794,1.00442867598252,1.00552805823079,1.00549909848577,1.00548498422594,0
1,70,3_6C-80PER_3_6C,1.0766002,1.00552074308772,1.0052429407152,13.3417149999994,0.016613714,31.5770216792793,0,3.6,80,3.6,1.0706892,0,0.724323343541929,0.000124899468468831,0,1.0766002,0.016613714,1.00552074308772,1.00438445546018,1.00548932934743,1.00546372645151,1.0054474810002,0
1,71,3_6C-80PER_3_6C,1.0753345,1.00433860731947,1.00498249165117,13.4270333333329,0.016591648,31.5570098831522,0,3.6,80,3.6,1.0706892,0,6.27190209410739,0.0010814690254618,0,1.0753345,0.016591648,1.00433860731947,1.00320365556318,1.00542103578019,1.0054234373121,1.00541419735968,0
1,72,3_6C-80PER_3_6C,1.0763972,1.00533114558361,1.00493130966484,13.3417466666666,0.016613971,31.6019737951482,0,3.6,80,3.6,1.0706892,0,0.593952101183019,0.000504854724486137,0,1.0763972,0.016613971,1.00533114558361,1.00419507221053,1.00536586479198,1.00538143222814,1.00538210966111,0
1,73,3_6C-80PER_3_6C,1.07514,1.00415694862711,1.00486613669027,13.4272233333342,0.016596962,31.6306722066487,0,3.6,80,3.6,1.0706892,0,10.8403932960772,0.00108932122823635,0,1.07514,0.016596962,1.00415694862711,1.00302220215402,1.00531094855855,1.00533515741239,1.00534886367556,0
1,74,3_6C-80PER_3_6C,1.0763736,1.00530910370629,1.00505141921671,13.3588499999993,0.016614793,31.6233972443083,0,3.6,80,3.6,1.0706892,0,0.783592760323168,7.87428021760128e-05,0,1.0763736,0.016614793,1.00530910370629,1.0041730552416,1.00528068805325,1.00529013929685,1.00531368216334,0
1,75,3_6C-80PER_3_6C,1.0762513,1.00519487821489,1.00503143209066,13.3401033333328,0.016633034,31.5829936526785,0,3.6,80,3.6,1.0706892,0,0.921965786336206,5.29588037182505e-05,0,1.0762513,0.016633034,1.00519487821489,1.0040589588306,1.00525900980038,1.00526469822783,1.00527791918234,0
1,76,3_6C-80PER_3_6C,1.0763264,1.00526501995163,1.00525170142745,13.3418216666663,0.016644798,31.6160405955752,0,3.6,80,3.6,1.0706892,0,0.431117805021366,2.0161576921307e-05,0,1.0763264,0.016644798,1.00526501995163,1.00412902130375,1.00524418862587,1.00524588564408,1.00524954264849,0
1,77,3_6C-80PER_3_6C,1.0762902,1.00523120995336,1.00522011429647,13.3452416666667,0.016658476,31.5771713176044,0,3.6,80,3.6,1.0706892,0,0.0889142279491773,4.59915250172749e-06,0,1.0762902,0.016658476,1.00523120995336,1.00409524951243,1.00523631211218,1.00522816185018,1.00523020568998,0
1,78,3_6C-80PER_3_6C,1.0763192,1.00525829531109,1.00521734972203,13.4265000000004,0.016679611,31.5535643169447,0,3.6,80,3.6,1.0706892,0,0.879120394787343,5.18925038186513e-05,0,1.0763192,0.016679611,1.00525829531109,1.00412230426238,1.00521692617895,1.00521373338748,1.00521420355348,0
1,79,3_6C-80PER_3_6C,1.0762045,1.00515116805138,1.00520203248524,13.4250916666662,0.016667157,31.56954635,0,3.6,80,3.6,1.0706892,0,1.57757987691301,5.83498170018126e-05,0,1.0762045,0.016667157,1.00515116805138,1.00401529806171,1.00519863395602,1.00520073387166,1.00520117991678,0
1,80,3_6C-80PER_3_6C,1.0762365,1.00518105534267,1.00518509012699,13.4268716666663,0.016683301,31.5305133857142,0,3.6,80,3.6,1.0706892,0,0.362031788495241,1.11965491957911e-05,0,1.0762365,0.016683301,1.00518105534267,1.0040451515789,1.00518006940031,1.00518533760805,1.00519123323001,0
1,81,3_6C-80PER_3_6C,1.0762444,1.00518843376771,1.00516061990725,13.4269866666669,0.016681612,31.518574817029,0,3.6,80,3.6,1.0706892,0,3.50900714134176,3.93978082182667e-05,0,1.0762444,0.016681612,1.00518843376771,1.00405252166596,1.00516712925309,1.00517381734708,1.00518132814232,0
1,82,3_6C-80PER_3_6C,1.0761995,1.00514649816212,1.0051647294098,13.4251266666669,0.016671911,31.5269318811796,0,3.6,80,3.6,1.0706892,0,2.41158707298932,2.97333798536803e-05,0,1.0761995,0.016671911,1.00514649816212,1.00401063344965,1.00516058381992,1.00516899085848,1.00517021261752,0
1,83,3_6C-80PER_3_6C,1.0761882,1.00513594421238,1.00518273650281,13.3426933333336,0.016673397,31.4795880277281,0,3.6,80,3.6,1.0706892,0,1.41958522874034,4.39030325566359e-05,0,1.0761882,0.016673397,1.00513594421238,1.0040000914264,1.00516236389314,1.00516250127262,1.00515758428998,0
1,84,3_6C-80PER_3_6C,1.0762265,1.00517171556414,1.00514664759858,13.3574666666672,0.016668409,31.4905331875,0,3.6,80,3.6,1.0706892,0,0.304383183093728,3.03384004656237e-05,0,1.0762265,0.016668409,1.00517171556414,1.00403582235478,1.00517418301067,1.00515167060166,1.00514440915888,0
1,85,3_6C-80PER_3_6C,1.0763329,1.00527109080768,1.00515167239942,13.4423500000004,0.016641073,31.476273357268,0,3.6,80,3.6,1.0706892,0,4.42381406737821,0.000116706140164569,0,1.0763329,0.016641073,1.00527109080768,1.00413508529943,1.0051677978733,1.00513635306085,1.00513084936896,0
1,86,3_6C-80PER_3_6C,1.0760512,1.00500798924655,1.00512641763828,13.3415966666663,0.016650965,31.5286361713255,0,3.6,80,3.6,1.0706892,0,2.21980292203401,0.00016283747718715,0,1.0760512,0.016650965,1.00500798924655,1.00387228105594,1.00514919704481,1.00511932524423,1.00511575986295,0
1,87,3_6C-80PER_3_6C,1.0762264,1.00517162216636,1.00488730062842,13.425973333334,0.016624492,31.5106973378996,0,3.6,80,3.6,1.0706892,0,0.834673336007767,0.000161981004451306,0,1.0762264,0.016624492,1.00517162216636,1.00403572906254,1.00510054677426,1.00510032403768,1.00509828784599,0
